score,rsi_15m,vol_ratio_15m,dist_ema200_h4,sl_dist_pct,tp_dist_pct,rr,body_ratio,vol_24h_usdt,side,outcome,timestamp,symbol
9.5,69.94431416432701,3.4754163104587468,-0.4409258699109221,0.006688854724370838,0.008026625669245028,1.2000000000000035,0.3937360178971,6885743646.07448,0,0,2026-02-21 14:15:00,ETH/USDT
9.5,77.09173341936237,5.243231576427761,-0.4629695297344713,0.009809586297655515,0.011771503557186666,1.2000000000000048,0.22152598599336404,10254577785.63595,0,0,2026-02-25 01:15:00,ETH/USDT
8.5,71.28309605837903,0.6704750769579688,-0.45996268115065425,0.009899566675344343,0.011879480010413187,1.1999999999999975,0.19465240641710738,10675772979.383179,0,1,2026-02-25 02:45:00,ETH/USDT
9.0,65.95491939771966,0.7168670177160359,-0.4608374518799032,0.007974942714573056,0.009569931257487644,1.199999999999997,0.3922829581993274,10736368424.257689,0,1,2026-02-25 10:00:00,ETH/USDT
8.0,60.221390172804185,1.3309537252329036,-0.4622494612242214,0.008144605031651408,0.009773526037981713,1.2000000000000028,0.35857142857142726,10815503789.0865,0,1,2026-02-25 10:15:00,ETH/USDT
9.5,83.95071752318634,2.0833133463167535,-0.44760619300406096,0.005748920860467709,0.006898705032561296,1.200000000000008,0.014103425117515837,11477094068.237839,0,1,2026-02-25 13:45:00,ETH/USDT
9.0,78.54096513352984,1.3540989800053105,-0.433829257210295,0.011277059728141916,0.013532471673770297,1.2,0.43951807228916234,12319355905.8623,0,0,2026-02-25 15:45:00,ETH/USDT
9.5,70.40342247394442,1.9992422156579375,-0.421784986269318,0.008523338401046986,0.010228006081256383,1.2,0.3057784911717443,11066724971.54215,0,1,2026-02-27 04:15:00,ETH/USDT
9.5,72.57260270478677,1.933087490940302,-0.4285609434614744,0.011647096137080011,0.013976515364496058,1.200000000000004,0.5333809353802235,14180306380.97467,0,1,2026-03-01 02:15:00,ETH/USDT
10.0,67.73633881235573,2.6611510961205034,-0.433227324940008,0.009755534046915124,0.011706640856298125,1.1999999999999975,0.3434798947764049,12599961928.57399,0,1,2026-03-01 14:00:00,ETH/USDT
9.5,75.78299340732835,1.866089063289494,-0.424398047386592,0.012221657461887017,0.014665988954264377,1.1999999999999964,0.48885976408911713,14535449678.327291,0,0,2026-03-02 15:45:00,ETH/USDT
8.5,60.070799662522795,1.8560013374978819,-0.4391960178257514,0.009434146760825969,0.01132097611299114,1.1999999999999977,0.552593310712545,13400448506.00404,0,1,2026-03-03 23:00:00,ETH/USDT
8.0,51.33469390433004,0.4723129455609862,-0.4127672532854851,0.01396235589131883,0.01675482706958251,1.1999999999999937,0.10666666666665049,12417344502.48316,0,1,2026-03-05 20:30:00,ETH/USDT
8.0,53.3650190083108,0.5506472203475831,-0.4117321548020007,0.013944732394597393,0.016733678873516872,1.2,0.27373887240356454,12330072246.91045,0,1,2026-03-05 20:45:00,ETH/USDT
8.5,53.708474759601934,0.4820214050787613,-0.4115352610687293,0.013636448144770866,0.016363737773725125,1.2000000000000064,0.03487276154570089,12231034184.950949,0,1,2026-03-05 21:15:00,ETH/USDT
8.5,63.518183614387496,2.844421922732184,-0.44203128758486043,0.010887533229303527,0.01306503987516421,1.199999999999998,0.5089251804025788,9314425294.41406,0,0,2026-03-09 03:15:00,ETH/USDT
